movieId	title	genres	year	imdbId	tags	rating
8126	['Shock Corridor']	['Drama']	['1963']	57495	NULL	3.5
8128	['Au revoir les enfants']	['Drama']	['1987']	92593	NULL	4.1
8131	['Pursuit of Happiness']	['Comedy', 'Romance']	['2001']	243508	NULL	3.5
8132	['Gladiator']	['Action', 'Drama']	['1992']	104346	NULL	4.33
8136	['Indestructible Man']	['Crime', 'Horror', 'Sci-Fi']	['1956']	49363	NULL	0.5
8137	['Wasp Woman, The']	['Horror', 'Sci-Fi']	['1959']	54462	NULL	0.5
8138	['Attack of the Giant Leeches']	['Horror', 'Sci-Fi']	['1959']	53611	NULL	2.25
8142	['Dead or Alive: Hanzaisha']	['Action', 'Crime']	['1999']	221111	NULL	4.25
8143	['Lola Montès']	['Drama']	['1955']	48308	NULL	3.5
8147	['Charly']	['Drama', 'Sci-Fi']	['1968']	62794	NULL	4.0
8153	['Lust for Life']	['Drama']	['1956']	49456	['Van Gogh']	2.5
8154	['Dolce Vita, La']	['Drama']	['1960']	53779	NULL	3.75
8157	['Jin Roh: The Wolf Brigade (Jin-Rô)']	['Animation', 'Fantasy', 'Thriller']	['1998']	193253	NULL	3.5
8158	['Rush']	['Crime', 'Drama']	['1991']	102820	NULL	4.0
8167	['Captain Blood']	['Action', 'Adventure', 'Romance']	['1935']	26174	['swashbuckler']	4.0
8169	['*batteries not included']	['Children', 'Comedy', 'Fantasy', 'Sci-Fi']	['1987']	92494	NULL	3.29
8183	['Educating Rita']	['Comedy', 'Drama']	['1983']	85478	['In Netflix queue']	3.17
8188	['Sansho the Bailiff (Sanshô dayû)']	['Drama']	['1954']	47445	['Not available from Netflix']	3.5
8189	['Zazie dans le métro']	['Comedy']	['1960']	54494	NULL	3.0
8190	['Americanization of Emily, The']	['Comedy', 'Drama', 'War']	['1964']	57840	['In Netflix queue']	4.0
8191	['Anne of the Thousand Days']	['Drama']	['1969']	64030	['Anne Boleyn']	4.0
8195	"[""Avventura, L' (Adventure, The)""]"	['Drama', 'Mystery', 'Romance']	['1960']	53619	NULL	4.0
8196	['Beyond the Valley of the Dolls']	['Comedy', 'Horror']	['1970']	65466	NULL	3.5
8197	['Hiroshima Mon Amour']	['Drama', 'Romance', 'War']	['1959']	52893	['In Netflix queue']	4.0
8199	['Ugetsu (Ugetsu monogatari)']	['Drama', 'Thriller']	['1953']	46478	NULL	2.5
8207	['Day of the Jackal, The']	['Crime', 'Thriller']	['1973']	69947	['assassination']	4.08
8225	['Night of the Living Dead']	['Horror']	['1990']	100258	NULL	4.0
8228	['Maltese Falcon, The (a.k.a. Dangerous Female)']	['Mystery']	['1931']	22111	['heist']	3.62
8232	['I Love You Again']	['Comedy', 'Drama']	['1940']	32617	NULL	3.5
8235	['Safety Last!']	['Action', 'Comedy', 'Romance']	['1923']	14429	['Clock']	4.0
8236	['While the City Sleeps']	['Drama', 'Film-Noir']	['1956']	49949	NULL	0.5
8238	['Little Murders']	['Comedy', 'Crime']	['1971']	67350	NULL	5.0
8239	['Viridiana']	['Comedy', 'Drama']	['1961']	55601	NULL	4.0
8241	['Masterminds']	['Action', 'Comedy', 'Thriller']	['1997']	119630	NULL	4.0
8253	['Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)']	['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Mystery']	['1979']	79833	NULL	3.4
8254	['Arizona Dream']	['Comedy', 'Drama', 'Fantasy', 'Romance']	['1993']	106307	NULL	4.25
8261	['3 Women (Three Women)']	['Drama']	['1977']	75612	NULL	4.17
8264	['Grey Gardens']	['Documentary']	['1975']	73076	NULL	3.5
8266	['Purple Rain']	['Drama', 'Musical']	['1984']	87957	['Prince']	2.7
8268	['Point of No Return']	['Action', 'Thriller']	['1993']	107843	NULL	4.25
8270	"[""Hairdresser's Husband, The (Le mari de la coiffeuse)""]"	['Comedy', 'Drama', 'Romance']	['1990']	100112	NULL	3.75
8275	['College']	['Comedy']	['1927']	17765	['In Netflix queue']	3.5
8290	['Mitchell']	['Action', 'Crime']	['1975']	73396	NULL	0.75
8293	['Used People']	['Comedy', 'Drama']	['1992']	105706	NULL	3.5
8302	['Front Page, The']	['Comedy', 'Drama', 'Romance']	['1931']	21890	NULL	3.5
8327	['Dolls']	['Drama', 'Romance']	['2002']	330229	NULL	4.25
8331	['Man Who Came to Dinner, The']	['Comedy']	['1942']	33874	NULL	4.0
8335	['Make Way for Tomorrow']	['Drama']	['1937']	29192	['heartbreaking']	3.5
8336	['Major and the Minor, The']	['Comedy', 'Romance']	['1942']	35019	NULL	3.5
8337	['Caine Mutiny, The']	['Drama', 'War']	['1954']	46816	['military']	4.0
8338	['Black Narcissus']	['Drama']	['1947']	39192	['convent', 'religion']	4.0
8340	['Escape from Alcatraz']	['Drama', 'Thriller']	['1979']	79116	NULL	3.79
8341	['Oliver Twist']	['Adventure', 'Crime', 'Drama']	['1948']	40662	['Dickens']	3.83
8360	['Shrek 2']	['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']	['2004']	298148	['ogres']	3.58
8361	['Day After Tomorrow, The']	['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']	['2004']	319262	NULL	3.05
8362	['Raising Helen']	['Comedy', 'Drama', 'Romance']	['2004']	350028	NULL	2.75
8363	['Soul Plane']	['Comedy']	['2004']	367085	NULL	3.75
8364	"[""Baadasssss! (How to Get the Man's Foot Outta Your Ass)""]"	['Drama']	['2003']	367790	NULL	3.38
8366	['Saved!']	['Comedy', 'Drama']	['2004']	332375	['pregnancy', 'religion']	3.89
8368	['Harry Potter and the Prisoner of Azkaban']	['Adventure', 'Fantasy', 'IMAX']	['2004']	304141	['Magic', 'Wizards']	3.91
8369	['Mindhunters']	['Action', 'Crime', 'Horror', 'Mystery', 'Thriller']	['2004']	297284	NULL	2.67
8370	['Blind Swordsman: Zatoichi, The (Zatôichi)']	['Action', 'Comedy', 'Crime', 'Drama']	['Zatôichi', '2003']	363226	NULL	3.96
8371	['Chronicles of Riddick, The']	['Action', 'Sci-Fi', 'Thriller']	['2004']	296572	NULL	3.3
8372	['Garfield: The Movie']	['Animation', 'Children', 'Comedy']	['2004']	356634	NULL	2.3
8373	['Stepford Wives, The']	['Comedy', 'Fantasy', 'Thriller']	['2004']	327162	NULL	2.25
8375	['Hunting of the President, The']	['Documentary']	['2004']	391225	['politics']	2.5
8376	['Napoleon Dynamite']	['Comedy']	['2004']	374900	['high school']	3.32
8378	['Doctor, The']	['Drama']	['1991']	101746	NULL	4.0
8379	['Dresser, The']	['Drama']	['1983']	85461	['In Netflix queue']	3.0
8380	['Father Hood']	['Comedy']	['1993']	106877	NULL	2.5
8382	['Hello Again']	['Comedy']	['1987']	93175	['death']	2.5
8383	['Hope Springs']	['Comedy', 'Romance']	['2003']	314431	NULL	1.0
8385	['Lover Come Back']	['Comedy', 'Romance']	['1961']	55100	NULL	3.0
8387	['Police Academy: Mission to Moscow']	['Comedy', 'Crime']	['1994']	110857	NULL	0.8
8391	['Big Wednesday']	['Comedy', 'Drama']	['1978']	77235	NULL	3.0
8402	['Book of Love']	['Comedy', 'Romance']	['1990']	99166	NULL	2.0
8405	['Hour of the Wolf (Vargtimmen)']	['Drama', 'Horror']	['Vargtimmen', '1968']	63759	NULL	4.5
8410	['Suddenly']	['Crime', 'Drama', 'Film-Noir']	['1954']	47542	NULL	3.5
8424	['Divorcee, The']	['Drama', 'Romance']	['1930']	20827	['divorce']	4.0
8425	['Meet the Applegates']	['Comedy']	['1991']	100129	NULL	2.0
8426	['Robot Carnival (Roboto kânibauru)']	['Animation', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']	['1987']	93871	NULL	4.0
8427	['Americathon']	['Comedy', 'Sci-Fi']	['1979']	78766	NULL	1.5
8446	['Sands of Iwo Jima']	['Action', 'Drama', 'Romance', 'War']	['1949']	41841	['World War II']	2.5
8447	['This Island Earth']	['Sci-Fi']	['1955']	47577	NULL	1.0
8450	['Anthony Adverse']	['Adventure', 'Romance']	['1936']	27300	NULL	3.0
8451	['Blackboard Jungle']	['Drama']	['1955']	47885	NULL	3.25
8454	['Luna Papa']	['Comedy', 'Drama', 'Fantasy']	['1999']	170259	NULL	3.5
8456	['Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto)']	['Crime', 'Drama', 'Thriller']	['1970']	65889	NULL	4.0
8458	['To Each His Own']	['Drama']	['1946']	39040	NULL	3.5
8459	['Heiress, The']	['Drama', 'Romance']	['1949']	41452	NULL	3.5
8461	['Dragon Seed']	['Drama', 'War']	['1944']	36777	NULL	3.5
8462	['Executive Suite']	['Drama']	['1954']	46963	NULL	3.0
8463	['Johnny Belinda']	['Drama']	['1948']	40495	['deafness']	4.0
8464	['Super Size Me']	['Comedy', 'Documentary', 'Drama']	['2004']	390521	['food', 'McDonalds']	3.51
8465	['Johnny Eager']	['Crime', 'Drama', 'Film-Noir', 'Romance']	['1942']	33774	NULL	3.5
8477	['Jetée, La']	['Romance', 'Sci-Fi']	['1962']	56119	['post-apocalyptic']	4.5
8481	['Northwest Passage']	['Action', 'Adventure', 'Drama', 'Romance', 'Thriller', 'Western']	['1940']	32851	NULL	3.0
8482	['Picture of Dorian Gray, The']	['Drama', 'Fantasy', 'Horror']	['1945']	37988	NULL	2.0
8484	['Human Condition I, The (Ningen no joken I)']	['Drama', 'War']	['1959']	53114	NULL	4.5
8487	"[""Please Don't Eat the Daisies""]"	['Children', 'Comedy', 'Musical']	['1960']	54188	NULL	3.5
8491	['White Heat']	['Crime', 'Drama', 'Film-Noir']	['1949']	42041	NULL	3.67
8492	['Christmas Carol, A (Scrooge)']	['Drama', 'Fantasy']	['Scrooge', '1951']	44008	NULL	3.25
8493	['Memphis Belle']	['Action', 'Drama', 'War']	['1990']	100133	NULL	3.08
8494	['Cincinnati Kid, The']	['Drama']	['1965']	59037	NULL	0.5
8495	['Animal Factory']	['Crime', 'Drama']	['2000']	204137	NULL	2.5
8500	['Godzilla vs. Mechagodzilla (Gojira tai Mekagojira)']	['Action', 'Horror', 'Sci-Fi']	['1974']	71565	NULL	2.5
8501	['Hitcher, The']	['Action', 'Thriller']	['1986']	91209	NULL	3.62
8502	['Show Boat']	['Drama', 'Musical', 'Romance']	['1951']	44030	NULL	3.0
8506	['Fear X']	['Mystery', 'Thriller']	['2003']	289944	NULL	2.25
8507	['Freaks']	['Crime', 'Drama', 'Horror']	['1932']	22913	['circus']	3.17
8511	['Immigrant, The']	['Comedy']	['1917']	8133	NULL	4.5
8512	['Silent Movie']	['Comedy']	['1976']	75222	NULL	3.5
8518	['Anna Christie']	['Drama']	['1930']	20641	NULL	3.5
8521	['Dr. Jekyll and Mr. Hyde']	['Drama', 'Horror']	['1931']	22835	NULL	2.0
8526	['Around the World in 80 Days']	['Adventure', 'Children', 'Comedy']	['2004']	327437	NULL	2.5
8528	['Dodgeball: A True Underdog Story']	['Comedy']	['2004']	364725	NULL	3.55
8529	['Terminal, The']	['Comedy', 'Drama', 'Romance']	['2004']	362227	NULL	3.32
8530	['Dear Frankie']	['Drama', 'Romance']	['2004']	377752	['Ireland']	3.75
8531	['White Chicks']	['Action', 'Comedy', 'Crime']	['2004']	381707	NULL	2.83
8532	['Door in the Floor, The']	['Drama']	['2004']	348593	NULL	2.5
8533	['Notebook, The']	['Drama', 'Romance']	['2004']	332280	['memory loss', 'romance', 'sad']	3.57
8534	['Two Brothers (Deux frères)']	['Adventure', 'Children', 'Drama']	['2004']	338512	NULL	3.5
8535	['De-Lovely']	['Drama', 'Musical']	['2004']	352277	NULL	4.0
8542	['Day at the Races, A']	['Comedy', 'Musical']	['1937']	28772	NULL	4.0
8571	['Bob & Carol & Ted & Alice']	['Comedy', 'Drama']	['1969']	64100	NULL	3.5
8574	['Claymation Christmas Celebration, A']	['Animation', 'Children', 'Comedy', 'Musical']	['1987']	272045	NULL	1.5
8575	"[""Happenstance (Battement d'ailes du papillon, Le)""]"	['Comedy', 'Drama']	['2001']	243135	NULL	3.0
8577	['Comandante']	['Documentary']	['2003']	342213	NULL	4.0
8578	['Undead']	['Action', 'Comedy', 'Horror', 'Sci-Fi']	['2003']	339840	NULL	3.25
8580	['Into the Woods']	['Adventure', 'Comedy', 'Fantasy', 'Musical']	['1991']	99851	['fairy tales', 'In Netflix queue']	5.0
8581	['Pirates of Silicon Valley']	['Documentary', 'Drama']	['1999']	168122	NULL	4.0
8582	['Manufacturing Consent: Noam Chomsky and the Media']	['Documentary', 'War']	['1992']	104810	NULL	4.25
8587	['Mayor of the Sunset Strip']	['Documentary']	['2003']	230512	NULL	3.5
8588	['Killing Me Softly']	['Drama', 'Mystery', 'Romance', 'Thriller']	['2002']	250468	NULL	4.0
8591	['Philadelphia Experiment, The']	['Adventure', 'Drama', 'Sci-Fi']	['1984']	87910	NULL	3.5
8593	['Juice']	['Action', 'Crime', 'Drama', 'Thriller']	['1992']	104573	NULL	4.0
8596	['Revenge of the Pink Panther']	['Comedy', 'Crime']	['1978']	78163	NULL	3.25
8600	['Angels with Dirty Faces']	['Crime', 'Drama', 'Film-Noir', 'Thriller']	['1938']	29870	NULL	3.75
8601	['Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège)']	['Comedy', 'Drama']	['1933']	24803	NULL	4.0
8604	['Taxi']	['Action', 'Comedy']	['1998']	152930	NULL	3.2
8605	['Taxi 3']	['Action', 'Comedy']	['2003']	295721	NULL	3.25
8607	['Tokyo Godfathers']	['Adventure', 'Animation', 'Drama']	['2003']	388473	['In Netflix queue']	3.9
8609	['Our Hospitality']	['Comedy']	['1923']	14341	['In Netflix queue']	3.25
8610	['All of Me']	['Comedy', 'Fantasy']	['1984']	86873	NULL	2.5
8611	"[""Farmer's Daughter, The""]"	['Comedy']	['1947']	39370	NULL	3.5
8614	['Overboard']	['Comedy', 'Romance']	['1987']	93693	NULL	3.0
8617	['Butterfield 8']	['Drama']	['1960']	53622	NULL	3.0
8620	['Exterminating Angel, The (Ángel exterminador, El)']	['Comedy', 'Drama', 'Fantasy', 'Mystery']	['1962']	56732	NULL	1.5
8622	['Fahrenheit 9/11']	['Documentary']	['2004']	361596	['politics', 'terrorism']	3.49
8623	['Roxanne']	['Comedy', 'Romance']	['1987']	93886	NULL	3.27
8626	"[""Dr. Terror's House of Horrors""]"	['Horror', 'Sci-Fi']	['1965']	59125	NULL	1.5
8632	['Secret Society']	['Comedy']	['2002']	217788	NULL	0.5
8633	['Last Starfighter, The']	['Action', 'Adventure', 'Comedy', 'Sci-Fi']	['1984']	87597	NULL	3.57
8636	['Spider-Man 2']	['Action', 'Adventure', 'Sci-Fi', 'IMAX']	['2004']	316654	['Doc Ock']	3.8
8638	['Before Sunset']	['Drama', 'Romance']	['2004']	381681	['generation X']	3.7
8640	['King Arthur']	['Action', 'Adventure', 'Drama', 'War']	['2004']	349683	NULL	2.96
8641	['Anchorman: The Legend of Ron Burgundy']	['Comedy']	['2004']	357413	['hilarious', 'Steve Carell', 'Will Ferrell', 'stupid', 'awesome', 'comedy']	3.77
8643	['Cinderella Story, A']	['Comedy', 'Romance']	['2004']	356470	NULL	3.28
8644	['I, Robot']	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	['2004']	343818	NULL	3.49
8645	['Maria Full of Grace (Maria, Llena eres de gracia)']	['Crime', 'Drama']	['2004']	390221	['drugs', 'immigrants']	3.94
8650	"[""Long Day's Journey Into Night""]"	['Drama']	['1962']	56196	NULL	3.5
8656	['Short Film About Killing, A (Krótki film o zabijaniu)']	['Crime', 'Drama']	['1988']	95468	NULL	3.75
8665	['Bourne Supremacy, The']	['Action', 'Crime', 'Thriller']	['2004']	372183	NULL	3.79
8666	['Catwoman']	['Action', 'Crime', 'Fantasy']	['2004']	327554	NULL	1.33
8667	['A Home at the End of the World']	['Drama', 'Romance']	['2004']	359423	NULL	3.5
8670	['Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)']	['Crime', 'Horror', 'Mystery', 'Thriller']	['1933']	23563	NULL	4.0
8677	['Flash Gordon Conquers the Universe']	['Action', 'Sci-Fi']	['1940']	32475	NULL	1.25
8684	"[""Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)""]"	['Adventure', 'Drama']	['1956']	49902	NULL	3.5
8685	['Miracle of Marcelino, The (Marcelino pan y vino)']	['Comedy', 'Drama']	['1955']	47216	NULL	3.5
8690	['Slaughterhouse-Five']	['Comedy', 'Drama', 'Sci-Fi', 'War']	['1972']	69280	NULL	4.0
8695	['Bachelor and the Bobby-Soxer, The']	['Comedy']	['1947']	39169	['court']	3.0
8711	['Mr. Blandings Builds His Dream House']	['Comedy']	['1948']	40613	NULL	3.0
8712	['My Favorite Wife']	['Comedy', 'Romance']	['1940']	29284	NULL	3.0
8713	['New Adventures of Pippi Longstocking, The']	['Adventure', 'Children', 'Fantasy', 'Musical']	['1988']	93744	NULL	3.0
8714	['Night and Day']	['Drama', 'Musical']	['1946']	38776	['Cole Porter']	2.5
8718	['Snake Pit, The']	['Drama']	['1948']	40806	NULL	3.5
8720	['Super, The']	['Comedy']	['1991']	103007	NULL	2.0
8724	['Leopard, The (Gattopardo, Il)']	['Drama', 'War']	['1963']	57091	NULL	4.25
8727	['Day of the Locust, The']	['Drama']	['1975']	72848	NULL	2.0
8730	['To End All Wars']	['Action', 'Drama', 'War']	['2001']	243609	NULL	4.0
8738	['Woman Is a Woman, A (femme est une femme, Une)']	['Comedy', 'Drama', 'Musical', 'Romance']	['1961']	55572	NULL	5.0
8743	['Biggles']	['Adventure', 'Fantasy', 'Sci-Fi']	['1986']	90729	NULL	3.0
8748	['Yesterday, Today and Tomorrow (Ieri, oggi, domani)']	['Comedy']	['1963']	57171	NULL	4.0
8753	['Unprecedented: The 2000 Presidential Election']	['Documentary']	['2002']	346091	NULL	3.5
8754	['Prime of Miss Jean Brodie, The']	['Drama']	['1969']	64840	['Oscar (Best Actress)']	4.0
8755	['My Voyage to Italy (Il mio viaggio in Italia)']	['Documentary']	['1999']	173772	NULL	3.0
8765	['This Gun for Hire']	['Crime', 'Film-Noir', 'Thriller']	['1942']	35432	['In Netflix queue']	NULL
8771	['Sherlock Holmes: Terror by Night']	['Crime', 'Mystery', 'Thriller']	['1946']	39017	NULL	3.0
8772	['Spy Who Came in from the Cold, The']	['Drama', 'Thriller']	['1965']	59749	NULL	0.5
8773	['Sherlock Holmes and the Secret Weapon']	['Crime', 'Mystery', 'Thriller']	['1942']	35317	NULL	3.0
8774	['Sherlock Holmes: The Woman in Green']	['Mystery']	['1945']	38259	NULL	3.5
8778	['Sherlock Holmes: Dressed to Kill']	['Crime', 'Mystery']	['1946']	38494	NULL	3.75
8781	['Manchurian Candidate, The']	['Thriller']	['2004']	368008	NULL	3.04
8782	['Thunderbirds']	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']	['2004']	167456	NULL	2.75
8783	['Village, The']	['Drama', 'Mystery', 'Thriller']	['2004']	368447	['Atmospheric', 'good soundtrack', 'M. Night Shyamalan']	3.19
8784	['Garden State']	['Comedy', 'Drama', 'Romance']	['2004']	333766	['psychology']	3.71
8795	['Musa the Warrior (Musa)']	['Action', 'Adventure', 'Drama', 'War']	['Musa', '2001']	275083	NULL	4.5
8796	['Funny Thing Happened on the Way to the Forum, A']	['Comedy', 'Musical']	['1966']	60438	['Rome']	3.1
8798	['Collateral']	['Action', 'Crime', 'Drama', 'Thriller']	['2004']	369339	NULL	3.76
8799	['Little Black Book']	['Comedy', 'Romance']	['2004']	361841	NULL	2.17
8800	['Code 46']	['Romance', 'Sci-Fi']	['2003']	345061	NULL	4.5
8804	['Story of Women (Affaire de femmes, Une)']	['Drama']	['1988']	96336	NULL	5.0
8807	['Harold and Kumar Go to White Castle']	['Adventure', 'Comedy']	['2004']	366551	NULL	3.46
8808	['Princess Diaries 2: Royal Engagement, The']	['Comedy', 'Romance']	['2004']	368933	NULL	2.5
8809	['Danny Deckchair']	['Comedy', 'Romance']	['2003']	337960	['Australia']	3.25
8810	['AVP: Alien vs. Predator']	['Action', 'Horror', 'Sci-Fi', 'Thriller']	['2004']	370263	NULL	2.82
8813	"[""We Don't Live Here Anymore""]"	['Drama']	['2004']	361309	NULL	4.0
8814	['Without a Paddle']	['Comedy']	['2004']	364751	NULL	2.0
8815	['Exorcist: The Beginning']	['Horror', 'Thriller']	['2004']	204313	NULL	2.5
8827	['Bill Cosby, Himself']	['Comedy', 'Documentary']	['1983']	83652	['Stand Up']	4.0
8830	['Anacondas: The Hunt for the Blood Orchid']	['Adventure', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']	['2004']	366174	NULL	1.75
8831	['Suspect Zero']	['Crime', 'Thriller']	['2004']	324127	NULL	3.5
8832	['Warriors of Heaven and Earth (Tian di ying xiong)']	['Action', 'Adventure', 'Drama']	['2003']	374330	NULL	3.25
8833	['Vanity Fair']	['Drama', 'Romance']	['2004']	241025	NULL	3.5
8835	['Paparazzi']	['Drama', 'Thriller']	['2004']	338325	NULL	2.33
8836	['Wicker Park']	['Drama', 'Romance', 'Thriller']	['2004']	324554	NULL	3.33
8838	"[""Alice Doesn't Live Here Anymore""]"	['Drama', 'Romance']	['1974']	71115	['In Netflix queue']	4.17
8840	"[""Who's That Knocking at My Door?""]"	['Drama']	['1967']	63803	NULL	1.0
8844	['Camera Buff (Amator)']	['Drama']	['Amator', '1979']	78763	NULL	3.0
8848	['Vitelloni, I (a.k.a. The Young and the Passionate)']	['Drama']	['1953']	46521	NULL	3.5
8860	['Cellular']	['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']	['2004']	337921	NULL	2.86
8861	['Resident Evil: Apocalypse']	['Action', 'Horror', 'Sci-Fi', 'Thriller']	['2004']	318627	NULL	2.93
8864	['Mr. 3000']	['Comedy', 'Drama']	['2004']	339412	NULL	2.67
8865	['Sky Captain and the World of Tomorrow']	['Action', 'Adventure', 'Sci-Fi']	['2004']	346156	NULL	2.64
8866	['Wimbledon']	['Comedy', 'Romance']	['2004']	360201	NULL	3.11
8869	['First Daughter']	['Comedy', 'Romance']	['2004']	361620	NULL	3.33
8870	['Forgotten, The']	['Drama', 'Mystery', 'Sci-Fi', 'Thriller']	['2004']	356618	NULL	2.5
8873	['Motorcycle Diaries, The (Diarios de motocicleta)']	['Adventure', 'Drama']	['2004']	318462	NULL	3.8
8874	['Shaun of the Dead']	['Comedy', 'Horror']	['2004']	365748	['zombies']	4.01
8875	['Come Back, Little Sheba']	['Drama']	['1952']	44509	['alcoholism', 'marriage']	4.0
8879	['Murder on the Orient Express']	['Crime', 'Mystery', 'Thriller']	['1974']	71877	['Agatha Christie', 'Oscar (Best Supporting Actress)', 'train']	3.25
8880	['Mask']	['Drama']	['1985']	89560	['disability']	3.43
8894	['Orca: The Killer Whale']	['Action', 'Drama', 'Horror', 'Thriller']	['1977']	76504	NULL	1.5
8905	['1492: Conquest of Paradise']	['Adventure', 'Drama']	['1992']	103594	NULL	2.5
8906	['Cannibal Holocaust']	['Horror']	['1980']	78935	NULL	2.67
8907	['Shark Tale']	['Animation', 'Children', 'Comedy']	['2004']	307453	NULL	2.35
8908	['Ladder 49']	['Action', 'Drama', 'Thriller']	['2004']	349710	NULL	3.67
8910	['I Heart Huckabees']	['Comedy']	['2004']	356721	NULL	3.45
8911	['Raise Your Voice']	['Romance']	['2004']	361696	NULL	5.0
8912	['Taxi']	['Action', 'Comedy']	['2004']	316732	NULL	1.75
8914	['Primer']	['Drama', 'Sci-Fi']	['2004']	390384	['time travel']	3.79
8915	['Stage Beauty']	['Drama']	['2004']	368658	NULL	3.5
8916	['Shall We Dance?']	['Comedy', 'Romance']	['2004']	358135	NULL	3.0
8917	['Team America: World Police']	['Action', 'Adventure', 'Animation', 'Comedy']	['2004']	372588	NULL	3.47
8918	['Eulogy']	['Comedy', 'Crime', 'Drama']	['2004']	349416	NULL	3.0
8919	['P.S.']	['Comedy', 'Drama', 'Fantasy', 'Romance']	['2004']	380609	NULL	4.25
8920	['Country Girl, The']	['Drama']	['1954']	46874	['Oscar (Best Actress)']	3.5
8921	['Rose Tattoo, The']	['Drama', 'Romance']	['1955']	48563	NULL	3.5
8928	['Fearless Vampire Killers, The']	['Comedy', 'Horror']	['1967']	61655	NULL	3.67
8933	"[""Decline of the American Empire, The (Déclin de l'empire américain, Le)""]"	['Comedy', 'Drama']	['1986']	90985	NULL	4.0
8934	"[""Bebe's Kids""]"	['Animation', 'Children', 'Comedy']	['1992']	103783	NULL	1.0
8937	['Friday Night Lights']	['Action', 'Drama']	['2004']	390022	NULL	3.56
8938	['Tarnation']	['Documentary']	['2003']	390538	['parenthood', 'psychology']	4.0
8939	['Final Cut, The']	['Sci-Fi', 'Thriller']	['2004']	364343	NULL	3.67
8943	['Being Julia']	['Comedy', 'Drama']	['2004']	340012	['stage']	1.75
8946	['Surviving Christmas']	['Comedy']	['2004']	252028	NULL	2.75
8947	['Grudge, The']	['Horror', 'Mystery', 'Thriller']	['2004']	391198	NULL	2.3
8948	['Alfie']	['Comedy', 'Drama', 'Romance']	['2004']	375173	NULL	2.33
8949	['Sideways']	['Comedy', 'Drama', 'Romance']	['2004']	375063	['wine']	3.74
8950	['The Machinist']	['Drama', 'Mystery', 'Thriller']	['2004']	361862	['Christian Bale', 'creepy', 'powerful ending', 'psychology', 'schizophrenia', 'twist ending']	3.99
8951	['Vera Drake']	['Drama']	['2004']	383694	['abortion']	3.0
8952	['Falling Angels']	['Drama']	['2003']	365183	NULL	3.5
8954	['Lightning in a Bottle']	['Documentary']	['2004']	396705	NULL	4.0
8955	['Undertow']	['Crime', 'Drama', 'Thriller']	['2004']	360130	NULL	3.0
8957	['Saw']	['Horror', 'Mystery', 'Thriller']	['2004']	387564	['brutal', 'clever', 'Disturbing', 'great ending', 'mindfuck', 'surprise ending', 'suspense']	3.18
8958	['Ray']	['Drama']	['2004']	350258	['biopic']	3.68
8959	['Birth']	['Drama', 'Mystery']	['2004']	337876	NULL	2.5
8961	['Incredibles, The']	['Action', 'Adventure', 'Animation', 'Children', 'Comedy']	['2004']	317705	['Disney', 'superhero', 'animation', 'Samuel L. Jackson']	3.84
8964	['Callas Forever']	['Drama']	['2002']	274407	NULL	3.0
8965	['Polar Express, The']	['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']	['2004']	338348	NULL	3.14
8966	['Kinsey']	['Drama']	['2004']	362269	NULL	3.12
8967	"[""Seed of Chucky (Child's Play 5)""]"	['Comedy', 'Horror']	['2004']	387575	NULL	1.75
8968	['After the Sunset']	['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']	['2004']	367479	NULL	3.58
8969	['Bridget Jones: The Edge of Reason']	['Comedy', 'Drama', 'Romance']	['2004']	317198	NULL	3.02
8970	['Finding Neverland']	['Drama']	['2004']	308644	['Peter Pan']	3.61
8972	['National Treasure']	['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']	['2004']	368891	NULL	3.26
8973	['Bad Education (La mala educación)']	['Drama', 'Thriller']	['2004']	275491	NULL	3.75
8974	['SpongeBob SquarePants Movie, The']	['Adventure', 'Animation', 'Children', 'Comedy']	['2004']	345950	NULL	3.0
8977	['Alexander']	['Action', 'Adventure', 'Drama', 'War']	['2004']	346491	NULL	2.2
8978	['Christmas with the Kranks']	['Children', 'Comedy']	['2004']	388419	NULL	2.5
8979	['Guerrilla: The Taking of Patty Hearst']	['Documentary']	['2004']	390299	['Hearst']	4.0
8981	['Closer']	['Drama', 'Romance']	['2004']	376541	NULL	3.72
8982	['I Am David']	['Drama']	['2003']	327919	NULL	3.0
8983	['House of Flying Daggers (Shi mian mai fu)']	['Action', 'Drama', 'Romance']	['2004']	385004	['martial arts']	3.52
